ALIGNMENT,BIRTHPLACE,CITIZENSHIP,CODENAME,City,DETAILED FILE,DURABILITY,EDUCATION,ENERGY,EXPERIENCE,EYECOLOR,FAVORITE HANGOUTS,FIGHTING,GENDER,HAIRCOLOR,HEIGHT,IDENTIFIES AS,INTELLIGENCE,Latitude,Longitude,POWERS URL,PROFILE PIC,REAL NAME,RELATIONSHIP STATUS,SPEED,STRENGTH,State,TARGET,WEIGHT,Zip Code,_id
Neutral,"Newark, New Jersey",American,Mysterious Fan Boy,Newark,https://marvel.fandom.com/wiki/Arnold_Lundberg_(Earth-616),2,Homeschooled,6,Adventurer,Blue,"X-Statix Tower, Santa Monica, Los Angeles, formerly Minnesota",1,Male,Blond,67,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Arnold_Lundberg_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b6/Arnold_Lundberg_%28Earth-616%29_from_X-Statix_Vol_1_5.png/revision/latest/scale-to-width-down/291?cb=20130427165321,Arnold K. Lundberg,Single,2,2,NJ,Arnold Lundberg,120,7102,"{'$oid': '60ba7853eb3d706d33245081'}"
Neutral,"Newark, New Jersey",American,Shade,Newark,https://marvel.fandom.com/wiki/Jacob_Nash_(Earth-616),2,Homeschooled,4,Adventurer,Brown,"New York City, New York",3,Male,Black,74,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Jacob_Nash_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/3b/Jacob_Nash_%28Earth-616%29_from_Amazing_Spider-Man_Vol_2_40_001.jpg/revision/latest/scale-to-width-down/287?cb=20150120164045,"Jacob ""Jake"" Nash ",Single,2,3,NJ,Jacob Nash,210,7102,"{'$oid': '60ba7853eb3d706d33245082'}"
Neutral,"Newark, New Jersey",American,Postman,Newark,https://marvel.fandom.com/wiki/Postman_(David)_(Earth-616),2,Homeschooled,4,;  Postal officer,MultiColored,"New York City, New York",2,Male,Black,70,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Postman_(David)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/6f/Postman_%28Earth-616%29_from_Morlocks_Vol_1_1.JPG/revision/latest/scale-to-width-down/295?cb=20130805014016,David ,Married,2,2,NJ,Postman ,170,7102,"{'$oid': '60ba7853eb3d706d33245083'}"
Neutral,"Newark, New Jersey",American,Shatter,Newark,https://marvel.fandom.com/wiki/Shatter_(Earth-616),4,Homeschooled,3, terrorist,Yellow,"Chicago, Illinois",2,Male,Bald,67,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Shatter_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/8f/Shatter_%28Earth-616%29_from_Morlocks_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20170813233333,Unknown,Single,2,2,NJ,Shatter,150,7102,"{'$oid': '60ba7853eb3d706d33245084'}"
Bad,"Newark, New Jersey",American,Topher,Newark,https://marvel.fandom.com/wiki/Topher_(Earth-616),6,Presumably high school dropout.,1,Criminal; Leader of two minions;  investor.,Brown,"New York City, New York",3,Male,Brown,71,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Topher_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Topher_%28Earth-616%29_from_Runaways_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/307?cb=20181006172508,Topher,Single,3,4,NJ,Topher,171,7102,"{'$oid': '60ba7853eb3d706d33245085'}"
Bad,"Newark, New Jersey",American,Skornn,Newark,https://marvel.fandom.com/wiki/Skornn_(Earth-616),6,Homeschooled,1,Adventurer,Blue,"New York City, New York",4,Male,Bald,71,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Skornn_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a4/Skornn_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_0001.png/revision/latest/scale-to-width-down/350?cb=20180127133932,Skornn,Single,3,6,NJ,Skornn,100,7102,"{'$oid': '60ba7853eb3d706d33245086'}"
Bad,"Newark, New Jersey",American,Reginald Mantz,Newark,https://marvel.fandom.com/wiki/Reginald_Mantz_(Earth-616),6,Homeschooled,4,Orderly,Blue,"St. Vincent's Hospital",2,Male,Grey,72,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Reginald_Mantz_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/86/Reginald_Mantz_Runaways_Vol_2_9.png/revision/latest/scale-to-width-down/230?cb=20120810222808,Reginald Mantz,Single,2,5,NJ,Reginald Mantz,224,7102,"{'$oid': '60ba7853eb3d706d33245087'}"
Neutral,"Newark, New Jersey",American,Ricadonna,Newark,https://marvel.fandom.com/wiki/Celia_Ricadonna_(Earth-616),4,Homeschooled,4,Criminal mastermind; terrorist;  Celia enterprises CEO; clothing designer; crime lord; television producer; publisher,Green,"New York City, New York",5,Female,Green,66,Heterosexual,5,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Celia_Ricadonna_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/1/1d/Daughters_of_the_Dragon_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/336?cb=20160816012906,Celia Ricadonna,Single,3,4,NJ,Celia Ricadonna,129,7102,"{'$oid': '60ba7853eb3d706d33245088'}"
Bad,"Newark, New Jersey",American,Hate-Monger,Newark,https://marvel.fandom.com/wiki/Hate-Monger_(National_Force)_(Earth-616),2,Homeschooled,1,Terrorist,Brown,"New York City, New York",4,Male,Bald,74,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Hate-Monger_(National_Force)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/f/f7/Hate-Monger_%28National_Force%29_%28Earth-616%29_from_Punisher_War_Journal_Vol_2_6_001.jpg/revision/latest/scale-to-width-down/350?cb=20151201151416,Unknown,Single,2,3,NJ,Hate-Monger ,215,7102,"{'$oid': '60ba7853eb3d706d33245089'}"
Good,"Newark, New Jersey",American,Colonel America,Newark,https://marvel.fandom.com/wiki/Trenton_Craft_(Earth-616),7,Homeschooled,5,Government operative;  soldier,Brown,"New York City, New York",4,Male,Blond,73,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Trenton_Craft_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b1/Trenton_Craft_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/282?cb=20200501162916,Trenton Craft,Single,2,3,NJ,Trenton Craft,189,7102,"{'$oid': '60ba7853eb3d706d3324508a'}"
Bad,"Newark, New Jersey",American,Ethan G. Warren,Newark,https://marvel.fandom.com/wiki/Ethan_Warren_(Earth-616),4,Homeschooled,3, soldier,Blue,Hell,4,Male,Black,70,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Ethan_Warren_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/9c/Ethan_Warren_%28Earth-616%29_from_Wolverine_Weapon_X_Files_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/252?cb=20180913070406,Ethan G. Warren,Single,2,2,NJ,Ethan Warren,165,7102,"{'$oid': '60ba7853eb3d706d3324508b'}"
Bad,"Newark, New Jersey",American,KIA,Newark,https://marvel.fandom.com/wiki/Michael_van_Patrick_(KIA)_(Earth-616),2,Homeschooled,7,Assassin; mass-murderer,White,Mobile,3,Male,Brown,71,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Michael_van_Patrick_(KIA)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a2/K.I.A._%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20201017023335,Michael van Patrick,Single,2,3,NJ,Michael van Patrick ,173,7102,"{'$oid': '60ba7853eb3d706d3324508c'}"
Good,"Queens, New York",American,Flux,Portland,https://marvel.fandom.com/wiki/Dennis_Sykes_(Earth-616),1,Homeschooled,6,Adventurer;  banker at US Mutual Banks,Brown,"Queens, New York City, New York",2,Male,Brown,69,Heterosexual,2,14.399470499999998,120.97667959999998,https://marvel.fandom.com/wiki/Dennis_Sykes_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/03/Dennis_Sykes_0007.jpg/revision/latest/scale-to-width-down/212?cb=20100921013611,Dennis Sykes,Married,2,2,ME,Dennis Sykes,145,4102,"{'$oid': '60ba7853eb3d706d3324508d'}"
Bad,"Newark, New Jersey",American,Shredder,Newark,https://marvel.fandom.com/wiki/Shredder_(Earth-616),3,Homeschooled,1,Mercenary; assassin,Red,"Hell, formerly Canada",4,Male,Bald,77,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Shredder_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Shredder_%28Earth-616%29_from_Hulk_Wolverine_Six_Hours_Vol_1_3_0001.png/revision/latest/scale-to-width-down/228?cb=20141101191336,Unknown,Single,3,3,NJ,Shredder,190,7102,"{'$oid': '60ba7853eb3d706d3324508e'}"
Good,"Anchor Bay, Massachusetts, United States of America",American,Dawn Greenwood,Charlestown,https://marvel.fandom.com/wiki/Dawn_Greenwood_(Earth-616),2,Homeschooled,1,Adventurer; innkeeper,Green,Taa,1,Female,MultiColored,60,Heterosexual,2,42.3739951,-71.05320079999998,https://marvel.fandom.com/wiki/Dawn_Greenwood_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/c/c1/Dawn_Greenwood_%28Earth-616%29_from_Silver_Surfer_Vol_8_13_001.jpg/revision/latest/scale-to-width-down/337?cb=20171028232121,Dawn Greenwood,Married,9,2,MA,Dawn Greenwood,150,2129,"{'$oid': '60ba7853eb3d706d3324508f'}"
Good,"East Los Angeles, California",American,Ghost Rider,Los Angeles,https://marvel.fandom.com/wiki/Robbie_Reyes_(Earth-616),5,Homeschooled,3,Mechanic; street races pilot; vigilante,Brown,"Reyes Residence, Hillrock Heights, East Los Angeles, California; Avengers Mountain, North Pole, Arctic Circle, Arctic Ocean",4,Male,Black,67,Heterosexual,2,34.0239015,-118.17201570000002,https://marvel.fandom.com/wiki/Robbie_Reyes_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/59/All-New_Ghost_Rider_Vol_1_2_Smith_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160806010505,"Roberto ""Robbie"" Reyes",Single,9,4,CA,Robbie Reyes,140,90022,"{'$oid': '60ba7853eb3d706d33245090'}"
Good,"Annapolis, Maryland",American,Taxi Taylor,Annapolis,https://marvel.fandom.com/wiki/Jim_Taylor_(Earth-616),2,Homeschooled,1,Adventurer; taxi driver; mechanic;  soldier; inventor,Brown,"New York City, New York",4,Male,Brown,69,Heterosexual,2,38.9786401,-76.492786,https://marvel.fandom.com/wiki/Jim_Taylor_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/f/fc/Jim_Taylor_%28Earth-616%29_from_Marvel_Mystery_Handbook_70th_Anniversary_Special_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/197?cb=20200429170525,Jim Taylor,Single,2,2,MD,Jim Taylor,150,21401,"{'$oid': '60ba7853eb3d706d33245091'}"
Good,"Newark, New Jersey",American,Trojak,Newark,https://marvel.fandom.com/wiki/Trojak_(Earth-616),2,No formal education,1,Adventurer,Brown,Belgian Congo,3,Male,Brown,74,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Trojak_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/89/Trojak_%28Earth-616%29_from_Daring_Mystery_Comics_Vol_1_2_0001.jpg/revision/latest/scale-to-width-down/350?cb=20200411062819,Unknown,Single,2,2,NJ,Trojak,190,7102,"{'$oid': '60ba7853eb3d706d33245092'}"
Neutral,"Newark, New Jersey",American,Diablo,Newark,https://marvel.fandom.com/wiki/Diablo_(Bear)_(Earth-616),3,Homeschooled,1,Adventurer,Brown,"New York City, New York",2,Male,Black,120,Heterosexual,1,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Diablo_(Bear)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Diablo_%28Bear%29_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/337?cb=20121007231411,Diablo,Single,2,3,NJ,Diablo ,420,7102,"{'$oid': '60ba7853eb3d706d33245093'}"
Good,"Staten Island, New York City, New York",American,John Wilson,Staten Island,https://marvel.fandom.com/wiki/Chief_Wilson_(Earth-616),2,High school graduate,1,Chief of police,MultiColored,"New York City, New York",2,Male,Black,70,Heterosexual,2,40.5834557,-74.14960479999998,https://marvel.fandom.com/wiki/Chief_Wilson_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/6f/John_C._Wilson_%28Earth-616%29_from_Marvel_Mystery_Comics_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20200411035746,John C. Wilson,Single,2,2,NY,Chief Wilson,185,10314,"{'$oid': '60ba7853eb3d706d33245094'}"
Bad,"Newark, New Jersey",American,Doctor Strange,Newark,https://marvel.fandom.com/wiki/Carlo_Strange_(Earth-616),2,Homeschooled,6,Criminal Scientist,Green,"New York City, New York",2,Male,Brown,68,Heterosexual,6,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Carlo_Strange_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/33/Carlo_Strange_%28Earth-616%29_from_Tales_of_Suspense_Vol_1_41_001.jpg/revision/latest/scale-to-width-down/230?cb=20151018021822,Carlo Strange,Single,2,2,NJ,Carlo Strange,169,7102,"{'$oid': '60ba7853eb3d706d33245095'}"
Bad,"Newark, New Jersey",American,Sorcerer,Newark,https://marvel.fandom.com/wiki/Dorian_Murdstone_(Earth-616),2,Homeschooled,1,Hermit; criminal,Black,"New York City, New York",2,Male,Black,66,Heterosexual,4,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Dorian_Murdstone_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b1/Dorian_Murdstone_%28Earth-616%29_from_Marvel_Legacy_The_1960s_Handbook_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/249?cb=20171230044954,Dorian Murdstone,Single,2,2,NJ,Dorian Murdstone,160,7102,"{'$oid': '60ba7853eb3d706d33245096'}"
Good,"Newark, New Jersey",American,Franklin Storm,Newark,https://marvel.fandom.com/wiki/Franklin_Storm_(Earth-616),2,Homeschooled,1,Surgeon,Blue,"New York City, New York",1,Male,Grey,74,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Franklin_Storm_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/e5/Franklin_Storm_%28Earth-616%29_from_Fantastic_Four_Vol_1_32_0001.jpg/revision/latest/scale-to-width-down/350?cb=20190521072721,Franklin Storm,Widowed,2,2,NJ,Franklin Storm,205,7102,"{'$oid': '60ba7853eb3d706d33245097'}"
Bad,"Newark, New Jersey",American,Hurricane,Newark,https://marvel.fandom.com/wiki/Harold_Kane_(Earth-616),2,Homeschooled,1,Gunfighter; Outlaw,Blue,Mobile in the Old West,2,Male,Brown,68,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Harold_Kane_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/e0/Harold_Kane_%28Earth-616%29_from_Mighty_Marvel_Western_-_Western_Legends_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/184?cb=20061230110019,Harold Kane,Single,3,2,NJ,Harold Kane,169,7102,"{'$oid': '60ba7853eb3d706d33245098'}"
Bad,"Newark, New Jersey",American,Red Raven,Newark,https://marvel.fandom.com/wiki/Redford_Raven_(Earth-616),2,Homeschooled,1,Criminal,Brown,Old West,3,Male,Red,69,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Redford_Raven_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/8d/Red_Raven_%28Old_West%29_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/300?cb=20100122235740,Redford Raven ,Single,3,2,NJ,Redford Raven,180,7102,"{'$oid': '60ba7853eb3d706d33245099'}"
Bad,"Newark, New Jersey",American,"Bull's Eye",Newark,https://marvel.fandom.com/wiki/Edward_Forsyth_(Earth-616),2,Homeschooled,1,Assassin,MultiColored,"New York City, New York",4,Male,MultiColored,70,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Edward_Forsyth_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/7b/Edward_Forsyth_%28Earth-616%29_from_Marvel_Legacy_the_1960%27S_Handbook_0001.jpg/revision/latest/scale-to-width-down/333?cb=20140525124130,Edward Forsyth,Single,2,2,NJ,Edward Forsyth,170,7102,"{'$oid': '60ba7853eb3d706d3324509a'}"
Bad,"Newark, New Jersey",American,The Monster,Newark,https://marvel.fandom.com/wiki/Lawrence_Rambow_(Earth-616),3,Homeschooled,4,Adventurer,MultiColored,"New York City, New York",2,Male,MultiColored,74,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Lawrence_Rambow_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/c/cc/Lawrence_Rambow_%28Earth-616%29_from_Fantastic_Four_Vol_1_105.png/revision/latest/scale-to-width-down/285?cb=20200321182342,Lawrence Rambow,Single,2,2,NJ,Lawrence Rambow,225,7102,"{'$oid': '60ba7853eb3d706d3324509b'}"
Bad,"Monroe, Louisiana",American,Cyrus Black,Monroe,https://marvel.fandom.com/wiki/Cyrus_Black_(Earth-616),9,Extensive sorcery training,6,Sorcerer,Brown,"New York City, New York",6,Male,Black,72,Heterosexual,3,32.5093109,-92.1193012,https://marvel.fandom.com/wiki/Cyrus_Black_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/97/Cyrus_Black_%28Earth-616%29_from_Defenders_Strange_Heroes_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20160312155743,Cyrus Black,Single,9,2,LA,Cyrus Black,156,71201,"{'$oid': '60ba7853eb3d706d3324509c'}"
Bad,"Newark, New Jersey",American,Captain Omen,Newark,https://marvel.fandom.com/wiki/Nathaniel_Omen_(Earth-616),1,"Unrevealed, but seemingly extensive",1,Ruler of the Infra-World,Black,"The Infra-World, at the bottom of the ocean",1,Male,Bald,59,Heterosexual,5,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Nathaniel_Omen_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/d4/Incredible_Hulk_Vol_1_164_page_05_Nathaniel_Omen_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20210111014919,Nathaniel Omen,Single,1,1,NJ,Nathaniel Omen,109,7102,"{'$oid': '60ba7853eb3d706d3324509d'}"
Neutral,"Newark, New Jersey",American,Gamecock,Newark,https://marvel.fandom.com/wiki/Carlos_Cabrera_(Earth-616),2,Homeschooled,1,Adventurer,Brown,"New York City, New York",3,Male,Black,68,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Carlos_Cabrera_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/76/Carlos_Cabrera_%28Earth-616%29_from_Captain_America_Vol_1_183_001.jpg/revision/latest/scale-to-width-down/350?cb=20110207044519,Carlos Cabrera,Single,2,5,NJ,Carlos Cabrera,169,7102,"{'$oid': '60ba7853eb3d706d3324509e'}"
Bad,"Newark, New Jersey",American,Drom,Newark,https://marvel.fandom.com/wiki/Drom_(Earth-616),2,Homeschooled,3,Adventurer,Blue,"New York City, New York",2,Male,Blond,68,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Drom_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/66/Drom_%28Earth-616%29_from_Spider-Man_Back_in_Black_Handbook_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/294?cb=20180518134838,Drom,Single,2,2,NJ,Drom,150,7102,"{'$oid': '60ba7853eb3d706d3324509f'}"
Bad,"Newark, New Jersey",American,Helleyes,Newark,https://marvel.fandom.com/wiki/Helleyes_(Earth-616),7,Homeschooled,6,Adventurer,MultiColored,"New York City, New York",2,Male,Bald,71,Heterosexual,4,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Helleyes_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/73/Helleyes_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_5_0001.JPG/revision/latest/scale-to-width-down/304?cb=20060604165652,Unknown,Single,3,6,NJ,Helleyes,100,7102,"{'$oid': '60ba7853eb3d706d332450a0'}"
Bad,"Newark, New Jersey",American,Razor-Fist,Newark,https://marvel.fandom.com/wiki/William_Young_(Earth-616),2,Homeschooled,1,Mercenary,Brown,"New York City, New York",4,Male,Black,76,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/William_Young_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/46/William_Young_%28Earth-616%29_from_Master_of_Kung_Fu_Vol_1_29_001.png/revision/latest/scale-to-width-down/350?cb=20180804073507,William Young,Single,2,2,NJ,William Young,280,7102,"{'$oid': '60ba7853eb3d706d332450a1'}"
Bad,"Newark, New Jersey",American,Mister Fish,Newark,https://marvel.fandom.com/wiki/Mortimer_Norris_(Earth-616),3,Homeschooled,4,Criminal,Black,"New York City, New York",4,Male,Black,78,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Mortimer_Norris_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/f/fe/Mortimer_Norris_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/274?cb=20151130205746,"Mortimer George ""Mort"" Norris",Single,2,4,NJ,Mortimer Norris,317,7102,"{'$oid': '60ba7853eb3d706d332450a2'}"
Bad,"Newark, New Jersey",American,Pro-Rata,Newark,https://marvel.fandom.com/wiki/Pro-Rata_(Earth-616),2,Homeschooled,5,Sorceror,Blue,"New York City, New York",2,Male,White,74,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Pro-Rata_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/f/f3/Pro-Rata_%28Earth-616%29_from_Howard_the_Duck_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/300?cb=20191224015257,Unknown,Single,9,2,NJ,Pro-Rata,173,7102,"{'$oid': '60ba7853eb3d706d332450a3'}"
Bad,"Newark, New Jersey",American,Empathoid,Newark,https://marvel.fandom.com/wiki/Empathoid_(Earth-616),7,Homeschooled,1,Adventurer,Red,"New York City, New York",2,Non-Binary,Bald,78,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Empathoid_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a8/Empathoid_%28Earth-616%29_from_Peter_Parker%2C_The_Spectacular_Spider-Man_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/285?cb=20160719155951,Unknown,Single,2,3,NJ,Empathoid,100,7102,"{'$oid': '60ba7853eb3d706d332450a4'}"
