,_id,TARGET,CODENAME,REAL NAME,GENDER,RELATIONSHIP STATUS,ALIGNMENT,HEIGHT,WEIGHT,EYECOLOR,HAIRCOLOR,IDENTIFIES AS,BIRTHPLACE,CITIZENSHIP,EDUCATION,EXPERIENCE,INTELLIGENCE,STRENGTH,SPEED,DURABILITY,ENERGY,FIGHTING,PROFILE PIC,FAVORITE HANGOUTS,DETAILED FILE,POWERS URL,City,State,Zip Code,Latitude,Longitude
1151,{'$oid': '60ba7853eb3d706d332450fd'},Pandemonia,Pandemonia,Pandemonia,Female,Single,Bad,84,220.0,White,White,Heterosexual,"Newark, New Jersey",American,Homeschooled,Sorceress; conqueror,3,3,2,3,6,2,https://static.wikia.nocookie.net/marveldatabase/images/6/69/Pandemonia_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Mystic_Arcana_The_Book_of_Marvel_Magic_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/299?cb=20170409133334,"New York City, New York",https://marvel.fandom.com/wiki/Pandemonia_(Earth-616),https://marvel.fandom.com/wiki/Pandemonia_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1152,{'$oid': '60ba7853eb3d706d332450fe'},Wade Wilson ,Widdle Wade,Wade ,Male,Single,Neutral,37,80.0,Brown,MultiColored,Heterosexual,"Tokyo, Japan",American,Homeschooled,Hit Man; mobster,2,3,2,4,1,6,https://static.wikia.nocookie.net/marveldatabase/images/e/e6/Deadpool_Corps_Rank_and_Foul_Vol_1_1_page_67_Wade_Wilson_%28Widdle_Wade%29_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/280?cb=20100326055452,"Tokyo, Japan",https://marvel.fandom.com/wiki/Wade_Wilson_(Widdle_Wade)_(Earth-616),https://marvel.fandom.com/wiki/Wade_Wilson_(Widdle_Wade)_(Earth-616)#Powers_and_Abilities,,,100-0002,35.6828387,139.7594549
1153,{'$oid': '60ba7853eb3d706d332450ff'},Nocturne,Nocturne,Nocturne,Male,Single,Bad,75,155.0,Red,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,4,3,4,3,2,https://static.wikia.nocookie.net/marveldatabase/images/d/da/Nocturne_%28Earth-616%29_from_Vampires_The_Marvel_Undead_001.png/revision/latest/scale-to-width-down/270?cb=20170410030344,"New York City, New York",https://marvel.fandom.com/wiki/Nocturne_(Earth-616),https://marvel.fandom.com/wiki/Nocturne_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1154,{'$oid': '60ba7853eb3d706d33245100'},Byron Spencer,Sluk,Byron Spencer,Male,Single,Good,71,175.0,MultiColored,MultiColored,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,3,2,2,2,3,https://static.wikia.nocookie.net/marveldatabase/images/9/98/Byron_Spencr_%28Earth-616%29_from_X-Force_Vol_1_116.png/revision/latest/scale-to-width-down/140?cb=20130617234707,"X-Force Building, Santa Monica, Los Angeles",https://marvel.fandom.com/wiki/Byron_Spencer_(Earth-616),https://marvel.fandom.com/wiki/Byron_Spencer_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1155,{'$oid': '60ba7853eb3d706d33245101'},Carl King,The Thousand,Carl King,Male,Single,Bad,73,224.0,Blue,ReddishBlond,Heterosexual,"Queens, New York City, New York",American,High-school dropout,Stalker; murderer,2,4,3,4,1,4,https://static.wikia.nocookie.net/marveldatabase/images/5/50/Carl_King_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_11_0001.jpg/revision/latest/scale-to-width-down/350?cb=20200503094625,"New York City, New York",https://marvel.fandom.com/wiki/Carl_King_(Earth-616),https://marvel.fandom.com/wiki/Carl_King_(Earth-616)#Powers_and_Abilities,Flushing,NY,11358,40.7498243,-73.7976337
1156,{'$oid': '60ba7853eb3d706d33245102'},Plazm,Plazm,Unknown,Male,Single,Neutral,71,175.0,Red,Blue,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,2,3,3,4,2,https://static.wikia.nocookie.net/marveldatabase/images/6/61/Plazm_%28Earth-616%29_from_Giant-Size_X-Statix_Vol_1_1_001.png/revision/latest/scale-to-width-down/350?cb=20190714180546,"X-Force Building, Santa Monica, Los Angeles, California",https://marvel.fandom.com/wiki/Plazm_(Earth-616),https://marvel.fandom.com/wiki/Plazm_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1157,{'$oid': '60ba7853eb3d706d33245103'},Walker ,Walker,"""He who walks across the worlds of Life and Death like a Colossus""",Male,Single,Bad,74,175.0,Green,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,God of Death,2,7,10,7,6,4,https://static.wikia.nocookie.net/marveldatabase/images/a/a9/Walker_%28Deity%29_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Update_Vol_1_1_0001.png/revision/latest/scale-to-width-down/350?cb=20171003184703,A far-off Galaxy,https://marvel.fandom.com/wiki/Walker_(Deity)_(Earth-616),https://marvel.fandom.com/wiki/Walker_(Deity)_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1158,{'$oid': '60ba7853eb3d706d33245104'},Modulus,Modulus,Modulus,Non-Binary,Single,Neutral,73,0.0,Green,Green,Heterosexual,Dimension of electrochemical energy,American,Possesses all Reed Richards' knowledge,Sentient mathematical expression,5,2,6,5,6,3,https://static.wikia.nocookie.net/marveldatabase/images/5/53/Modulus_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_7_0001.jpg/revision/latest/scale-to-width-down/257?cb=20161012140222,Mobile,https://marvel.fandom.com/wiki/Modulus_(Earth-616),https://marvel.fandom.com/wiki/Modulus_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
1159,{'$oid': '60ba7853eb3d706d33245105'},Quincy Marrow,Slick,Quincy Marrow ,Male,Single,Neutral,41,175.0,Blue,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled, Student,2,2,2,2,2,2,https://static.wikia.nocookie.net/marveldatabase/images/3/37/Quincy_Marrow_%28Earth-616%29_from_New_X-Men_Vol_1_134_0001.png/revision/latest/scale-to-width-down/350?cb=20110806224923,"New York City, New York",https://marvel.fandom.com/wiki/Quincy_Marrow_(Earth-616),https://marvel.fandom.com/wiki/Quincy_Marrow_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1160,{'$oid': '60ba7853eb3d706d33245106'},Dean Boswell,Dummy,Dean Boswell,Male,Single,Good,71,175.0,MultiColored,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Student,2,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/5/58/Dean_Boswell_%28Earth-616%29_from_New_X-Men_Vol_1_135.png/revision/latest/scale-to-width-down/218?cb=20141103234821,Xavier's School for Gifted Youngsters,https://marvel.fandom.com/wiki/Dean_Boswell_(Earth-616),https://marvel.fandom.com/wiki/Dean_Boswell_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1161,{'$oid': '60ba7853eb3d706d33245107'},Deborah Bertrand,Diamondback,Deborah Bertrand,Female,Single,Bad,68,135.0,Blue,Brown,Heterosexual,"Greenville, North Carolina",American,College graduate,Mercenary,2,2,2,2,1,5,https://static.wikia.nocookie.net/marveldatabase/images/3/38/Deborah_Bertrand_%28Earth-616%29_from_Secret_War_Vol_1_3.JPG/revision/latest/scale-to-width-down/248?cb=20120818223908,"New York City, New York",https://marvel.fandom.com/wiki/Deborah_Bertrand_(Earth-616),https://marvel.fandom.com/wiki/Deborah_Bertrand_(Earth-616)#Powers_and_Abilities,Greenville,NC,27858,35.613224,-77.3724593
1162,{'$oid': '60ba7853eb3d706d33245108'},Valeria Toomes,Valerie Jessup,Valeria Toomes,Female,Single,Neutral,70,141.0,Brown,Red,Heterosexual,"Flagstaff, Arizona",American,S.H.I.E.L.D. agent training, S.H.I.E.L.D. operative,3,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/a/a7/Valeria_Toomes_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_001.png/revision/latest/scale-to-width-down/251?cb=20200412092419,"New York City, New York",https://marvel.fandom.com/wiki/Valeria_Toomes_(Earth-616),https://marvel.fandom.com/wiki/Valeria_Toomes_(Earth-616)#Powers_and_Abilities,,,86001-3100,35.1816047,-111.6165953319917
1163,{'$oid': '60ba7853eb3d706d33245109'},Pitiful One,Pitiful One,Unknown,Male,Single,Neutral,73,100.0,Red,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,2,2,4,1,2,https://static.wikia.nocookie.net/marveldatabase/images/8/82/Pitiful_One_%28Earth-616%29_from_X-Statix_Presents_Dead_Girl_Vol_1_2_0001.jpg/revision/latest/scale-to-width-down/350?cb=20180415205038,"New York City, New York",https://marvel.fandom.com/wiki/Pitiful_One_(Earth-616),https://marvel.fandom.com/wiki/Pitiful_One_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1164,{'$oid': '60ba7853eb3d706d3324510a'},Hecatomb,Hecatomb,Numerous,Non-Binary,Single,Bad,71,175.0,MultiColored,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Weapon,4,1,5,10,2,1,https://static.wikia.nocookie.net/marveldatabase/images/5/5c/Hecatomb_%28Earth-616%29_from_X-Men_Vol_2_199_0001.jpg/revision/latest/scale-to-width-down/350?cb=20200102055805,Mobile,https://marvel.fandom.com/wiki/Hecatomb_(Earth-616),https://marvel.fandom.com/wiki/Hecatomb_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1165,{'$oid': '60ba7853eb3d706d3324510b'},Harrow,The Harrow,Unrevealed,Non-Binary,Single,Bad,77,211.0,Red,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Killer,2,7,3,6,5,2,https://static.wikia.nocookie.net/marveldatabase/images/4/4c/Harrow_%28Earth-616%29_from_Nova_Vol_4_15_001.jpg/revision/latest/scale-to-width-down/323?cb=20151130223604,"New York City, New York",https://marvel.fandom.com/wiki/Harrow_(Earth-616),https://marvel.fandom.com/wiki/Harrow_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1166,{'$oid': '60ba7853eb3d706d3324510c'},Pink Lady,Pink Lady,Unknown,Female,Single,Neutral,71,175.0,Red,Pink,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,2,3,3,6,3,https://static.wikia.nocookie.net/marveldatabase/images/a/a6/Pink_Lady_%28Earth-616%29_from_Wolverine_Doop_Vol_1_1.jpg/revision/latest/scale-to-width-down/350?cb=20201120033209,"New York City, New York",https://marvel.fandom.com/wiki/Pink_Lady_(Earth-616),https://marvel.fandom.com/wiki/Pink_Lady_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1167,{'$oid': '60ba7853eb3d706d3324510d'},Ken Masters,Ken Masters,Ken Masters,Male,Single,Good,72,166.0,Brown,Brown,Heterosexual,"Citrusville, Florida",American,College graduate ,Explorer; adventurer; pilot,3,3,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/7/7e/Ken_Masters_%28Earth-616%29_from_Marvel_Mystery_Handbook_70th_Anniversary_Special_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/222?cb=20180930063845,Florida,https://marvel.fandom.com/wiki/Ken_Masters_(Earth-616),https://marvel.fandom.com/wiki/Ken_Masters_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
1168,{'$oid': '60ba7853eb3d706d3324510e'},Dale Sturm,Dale of the FBI,Dale Sturm,Male,Single,Good,73,225.0,Brown,Brown,Heterosexual,"Palm Beach, Florida",American,"College graduate, FBI Academy training",FBI Agent,2,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/9/9a/Dale_Sturm_%28Earth-616%29_from_Daring_Mystery_Comics_Vol_1_3_0001.jpg/revision/latest/scale-to-width-down/350?cb=20200410212524,"Washington, D.C.",https://marvel.fandom.com/wiki/Dale_Sturm_(Earth-616),https://marvel.fandom.com/wiki/Dale_Sturm_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
1169,{'$oid': '60ba7853eb3d706d3324510f'},David Dean,Dave Dean,David Dean,Male,Single,Good,71,175.0,Brown,Red,Heterosexual,"Newark, New Jersey",American,Homeschooled,Undersea Diver,2,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/d/d6/David_Dean_%28Earth-616%29_from_Marvel_Mystery_Handbook_70th_Anniversary_Special_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/188?cb=20150830150123,"New York City, New York",https://marvel.fandom.com/wiki/David_Dean_(Earth-616),https://marvel.fandom.com/wiki/David_Dean_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1170,{'$oid': '60ba7853eb3d706d33245110'},Doyle Denton,Phantom of the Underworld,Doyle Denton,Male,Single,Good,74,195.0,Brown,Brown,Heterosexual,"New York City, New York",American,Ph.D. in criminal psychology,Detective,3,3,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/3/39/Doyal_Denton_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20200410211459,"New York City, New York",https://marvel.fandom.com/wiki/Doyle_Denton_(Earth-616),https://marvel.fandom.com/wiki/Doyle_Denton_(Earth-616)#Powers_and_Abilities,,,10000,40.7127281,-74.0060152
1171,{'$oid': '60ba7853eb3d706d33245111'},Martin Oksner Burns,Marvel Boy,Martin Oksner Burns,Male,Single,Good,69,119.0,Blue,Blond,Heterosexual,"Philadelphia, Pennsylvania",American,High school student ,Student,4,4,4,4,1,1,https://static.wikia.nocookie.net/marveldatabase/images/d/db/Martin_Oksner_Burns_%28Earth-616%29_from_U.S.A._Comics_Vol_1_7_0003.jpg/revision/latest/scale-to-width-down/350?cb=20090704105755,"New York City, New York",https://marvel.fandom.com/wiki/Martin_Oksner_Burns_(Earth-616),https://marvel.fandom.com/wiki/Martin_Oksner_Burns_(Earth-616)#Powers_and_Abilities,Philadelphia,PA,19107,39.9527237,-75.1635262
1172,{'$oid': '60ba7853eb3d706d33245112'},Blaze ,Blaze the Wonder Collie,"Blaze, Son of Fury",Male,Single,Good,28,83.0,Brown,Gold,Heterosexual,"Springdale, Maine",American,K-9 training; Red Cross training,Companion; Search-and-rescue dog;,3,3,3,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/b/b1/Marvel_Pets_Handbook_Vol_1_1_page_30_Blaze_%28Dog%29_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20110213001956,"New York City, New York",https://marvel.fandom.com/wiki/Blaze_(Dog)_(Earth-616),https://marvel.fandom.com/wiki/Blaze_(Dog)_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
1173,{'$oid': '60ba7853eb3d706d33245113'},Supramor,Hidden Man,Supramor,Male,Single,Bad,72,175.0,MultiColored,MultiColored,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,6,2,2,2,6,2,https://static.wikia.nocookie.net/marveldatabase/images/9/99/Supramor_%28Earth-616%29_from_Marvel_Legacy_The_1960%27s_Handbook_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/350?cb=20161123051718,"New York City, New York",https://marvel.fandom.com/wiki/Supramor_(Earth-616),https://marvel.fandom.com/wiki/Supramor_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1174,{'$oid': '60ba7853eb3d706d33245114'},Gnome ,Gnome,Unknown,Male,Single,Bad,38,85.0,Green,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,5,2,2,1,1,2,https://static.wikia.nocookie.net/marveldatabase/images/6/64/Gnome_%28Scientist%29_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_94_0001.jpg/revision/latest/scale-to-width-down/350?cb=20200106051513,"New York City, New York",https://marvel.fandom.com/wiki/Gnome_(Scientist)_(Earth-616),https://marvel.fandom.com/wiki/Gnome_(Scientist)_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1175,{'$oid': '60ba7853eb3d706d33245115'},Replica Model X-3,Replicus,Replica Model X-3,Male,Single,Bad,78,400.0,Green,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,1,5,3,6,2,3,https://static.wikia.nocookie.net/marveldatabase/images/2/20/Replica_Model_X-3_%28Earth-616%29_from_Marvel_Legacy_The_1960%27s_Handbook_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/350?cb=20161123043717,"New York City, New York",https://marvel.fandom.com/wiki/Replica_Model_X-3_(Earth-616),https://marvel.fandom.com/wiki/Replica_Model_X-3_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1176,{'$oid': '60ba7853eb3d706d33245116'},Ulysses Abboud,Supremus,Ulysses Abboud,Male,Single,Bad,66,80.0,Brown,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,6,5,3,4,1,3,https://static.wikia.nocookie.net/marveldatabase/images/b/b3/Ulysses_Abboud_%28Earth-616%29_from_Marvel_Legacy_the_1960%27S_Handbook_0001.jpg/revision/latest/scale-to-width-down/350?cb=20140525123715,"New York City, New York",https://marvel.fandom.com/wiki/Ulysses_Abboud_(Earth-616),https://marvel.fandom.com/wiki/Ulysses_Abboud_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1177,{'$oid': '60ba7853eb3d706d33245117'},Kthara,Kthara,Kthara,Female,Single,Bad,71,100.0,Red,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Would-be conqueror,4,4,3,6,6,2,https://static.wikia.nocookie.net/marveldatabase/images/f/fd/Kthara_%28Earth-616%29_from_FF_Fifty_Fantastic_Years_Vol_1_1_001.png/revision/latest/scale-to-width-down/341?cb=20170103123411,"New York City, New York",https://marvel.fandom.com/wiki/Kthara_(Earth-616),https://marvel.fandom.com/wiki/Kthara_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1178,{'$oid': '60ba7853eb3d706d33245118'},Jaard,Starseed,Jaard,Male,Single,Neutral,82,378.0,Gold,Gold,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,2,2,2,7,1,https://static.wikia.nocookie.net/marveldatabase/images/7/77/Jaard_%28Earth-616%29_from_Marvel_Premiere_Vol_1_28_0001.jpg/revision/latest/scale-to-width-down/350?cb=20200916033210,An unnamed mountain which had been transformed by aliens and capable of space flight,https://marvel.fandom.com/wiki/Jaard_(Earth-616),https://marvel.fandom.com/wiki/Jaard_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1179,{'$oid': '60ba7853eb3d706d33245119'},Eye Killers,Eye Killers,Unknown,Non-Binary,Single,Bad,96,700.0,Red,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,4,3,3,5,4,https://static.wikia.nocookie.net/marveldatabase/images/f/f9/Eye_Killers_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Mystic_Arcana_The_Book_of_Marvel_Magic_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/300?cb=20090328234912,"New York City, New York",https://marvel.fandom.com/wiki/Eye_Killers_(Earth-616),https://marvel.fandom.com/wiki/Eye_Killers_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1180,{'$oid': '60ba7853eb3d706d3324511a'},Harek Korgon,The Blind God,Harek Korgon,Male,Single,Neutral,180,1300.0,Red,Blond,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,2,2,6,6,3,https://static.wikia.nocookie.net/marveldatabase/images/1/15/Harek_Korgon_%28Earth-616%29_from_Fantastic_Four_Vol_1_225_001.jpg/revision/latest/scale-to-width-down/259?cb=20210419214523,Arctic near Northern Magnetic Pole,https://marvel.fandom.com/wiki/Harek_Korgon_(Earth-616),https://marvel.fandom.com/wiki/Harek_Korgon_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1181,{'$oid': '60ba7853eb3d706d3324511b'},Berserker ,Berserker,Unknown,Male,Single,Bad,86,425.0,Green,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled,Conqueror; killer; supreme warrior of the galaxy,2,5,2,6,6,6,https://static.wikia.nocookie.net/marveldatabase/images/e/e7/Berserker_%28Primitive%29_%28Earth-616%29_from_Avengers_Vol_1_208_0002.jpg/revision/latest/scale-to-width-down/350?cb=20210305214500,Mobile,https://marvel.fandom.com/wiki/Berserker_(Primitive)_(Earth-616),https://marvel.fandom.com/wiki/Berserker_(Primitive)_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1182,{'$oid': '60ba7853eb3d706d3324511c'},Ira Gross,Ira Gross,Ira Gross,Male,Single,Good,69,145.0,Blue,Brown,Heterosexual,"Brooklyn, New York City",American,Incomplete studies in NYU,None,2,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Ira_Gross_%28Earth-616%29_from_Defenders_Strange_Heroes_Vol_1_1_0001.png/revision/latest/scale-to-width-down/222?cb=20161123194308,"New York City, New York",https://marvel.fandom.com/wiki/Ira_Gross_(Earth-616),https://marvel.fandom.com/wiki/Ira_Gross_(Earth-616)#Powers_and_Abilities,,,88015,48.6108441,22.2660066
1183,{'$oid': '60ba7853eb3d706d3324511d'},Stygorr,Stygorr,Stygorr,Male,Single,Bad,88,280.0,Violet,MultiColored,Heterosexual,"Newark, New Jersey",American,Homeschooled,Self-proclaimed ruler,4,4,3,4,6,2,https://static.wikia.nocookie.net/marveldatabase/images/8/86/Stygorr_%28Earth-616%29_from_Fantastic_Four_Vol_1_231_cover_001.jpg/revision/latest/scale-to-width-down/350?cb=20180527065351,Distortion Zone,https://marvel.fandom.com/wiki/Stygorr_(Earth-616),https://marvel.fandom.com/wiki/Stygorr_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1184,{'$oid': '60ba7853eb3d706d3324511e'},William Scott,Razor Fist,William Scott,Male,Single,Bad,74,240.0,Blue,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Mercenary,2,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/b/b3/William_Scott_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_9_001.jpg/revision/latest/scale-to-width-down/251?cb=20131203032047,"New York City, New York",https://marvel.fandom.com/wiki/William_Scott_(Earth-616),https://marvel.fandom.com/wiki/William_Scott_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
1185,{'$oid': '60ba7853eb3d706d3324511f'},Lucas Jackson,Lucas Jackson,Lucas Jackson,Male,Single,Good,62,130.0,Yellow,Bald,Heterosexual,"Rock Hollow, Arkansas",American,Homeschooled,Adventurer,2,1,2,2,5,1,https://static.wikia.nocookie.net/marveldatabase/images/a/a6/Lucas_Jackson_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_5_001.jpg/revision/latest/scale-to-width-down/350?cb=20151129210429,"New York City, New York",https://marvel.fandom.com/wiki/Lucas_Jackson_(Earth-616),https://marvel.fandom.com/wiki/Lucas_Jackson_(Earth-616)#Powers_and_Abilities,Hector,AR,72843,35.437811,-93.001731
1186,{'$oid': '60ba7853eb3d706d33245120'},Taranith Gestal,Taranith Gestal,Taranith Gestal,Non-Binary,Single,Bad,228,31.0,Red,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled, ruler of Mantracora,2,2,2,2,4,2,https://static.wikia.nocookie.net/marveldatabase/images/9/97/Taranith_Gestal_%28Earth-616%29_from_Fantastic_Four_Vol_1_254_0001.jpg/revision/latest/scale-to-width-down/172?cb=20180705013629,"formerly Mantracora, Negative Zone",https://marvel.fandom.com/wiki/Taranith_Gestal_(Earth-616),https://marvel.fandom.com/wiki/Taranith_Gestal_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
